"statno","YYYYMMDD","year","month","day","Tg","Tn","Tx"
280,19070919,1907,9,19,13.7,8.7,18.8
280,19070920,1907,9,20,13.1,9,18.1
280,19070921,1907,9,21,13.8,9,19
280,19070922,1907,9,22,9.6,5.2,14.2
280,19070923,1907,9,23,9.1,2.4,16.2
280,19070924,1907,9,24,11.5,4,20.6
280,19070925,1907,9,25,14.5,5.7,23.9
280,19070926,1907,9,26,16.1,7.7,26.6
280,19070927,1907,9,27,16.4,11,25.5
280,19070928,1907,9,28,11.7,9.4,13.8
280,19070929,1907,9,29,15.7,10.6,23
280,19070930,1907,9,30,15.5,10.8,22.7
280,19071001,1907,10,1,14,10.9,17.4
280,19071002,1907,10,2,12.7,9.7,15.6
280,19071003,1907,10,3,11.9,7,16.8
280,19071004,1907,10,4,12.2,9.5,15.8
280,19071005,1907,10,5,12,6.1,19.5
280,19071006,1907,10,6,11.4,7.3,16.1
280,19071007,1907,10,7,12.5,10.3,15.3
280,19071008,1907,10,8,12.1,9,15.4
280,19071009,1907,10,9,14.2,10.1,18.5
280,19071010,1907,10,10,13.5,10.1,16.9
280,19071011,1907,10,11,11.9,8.1,17.6
280,19071012,1907,10,12,11.6,8.2,16.8
280,19071013,1907,10,13,12.6,7.1,19.1
280,19071014,1907,10,14,13.9,11,17
280,19071015,1907,10,15,12.7,8.6,17.9
280,19071016,1907,10,16,8.8,5.7,11.3
280,19071017,1907,10,17,10.3,7,13.2
280,19071018,1907,10,18,10.4,7,13.9
280,19071019,1907,10,19,11.6,9,14.9
280,19071020,1907,10,20,13,8.7,19.2
280,19071021,1907,10,21,13.5,10.9,18.8
280,19071022,1907,10,22,12.2,8,15.7
280,19071023,1907,10,23,10.1,7.3,11.7
280,19071024,1907,10,24,10.5,8.8,12.3
280,19071025,1907,10,25,8.4,5.2,14.1
280,19071026,1907,10,26,7.3,3.2,10.5
280,19071027,1907,10,27,9.7,8.2,11.4
280,19071028,1907,10,28,6.7,1.9,10
280,19071029,1907,10,29,7.6,1.9,12.1
280,19071030,1907,10,30,10.2,7.5,13.6
280,19071031,1907,10,31,9,6.9,11.4
280,19071101,1907,11,1,8.8,6,13.1
280,19071102,1907,11,2,7.6,4.3,10.9
280,19071103,1907,11,3,5.7,3,9.8
280,19071104,1907,11,4,3.7,1,8.6
280,19071105,1907,11,5,2.5,-1.1,7.8
280,19071106,1907,11,6,-0.9,-2.5,1.5
280,19071107,1907,11,7,-1.8,-3.6,0
280,19071108,1907,11,8,3,-3.6,9.4
280,19071109,1907,11,9,7.4,3,11.9
280,19071110,1907,11,10,8,4.7,14.6
280,19071111,1907,11,11,6.4,3.4,11.8
280,19071112,1907,11,12,3.5,0.9,5.7
280,19071113,1907,11,13,6.7,3.5,8.4
280,19071114,1907,11,14,7,2.9,10.5
280,19071115,1907,11,15,6.4,2.9,7.9
280,19071116,1907,11,16,7.6,5.6,9.3
280,19071117,1907,11,17,6.6,3.5,10
280,19071118,1907,11,18,6.3,5,7.5
280,19071119,1907,11,19,7.3,5.1,10.8
280,19071120,1907,11,20,1.7,-1.2,6.2
280,19071121,1907,11,21,-2.2,-3.3,-0.5
280,19071122,1907,11,22,-3.5,-4.8,-2.2
280,19071123,1907,11,23,-2.3,-4.4,0.4
280,19071124,1907,11,24,1.7,-1.9,5.5
280,19071125,1907,11,25,2.8,0.8,4.5
280,19071126,1907,11,26,3.3,-0.5,11.7
280,19071127,1907,11,27,9.7,6.9,12.3
280,19071128,1907,11,28,7.2,4.7,9.2
280,19071129,1907,11,29,6,1.9,9.3
280,19071130,1907,11,30,4.4,1.6,8.8
280,19071201,1907,12,1,0.8,-1.4,6.2
280,19071202,1907,12,2,1.2,-1.3,4.1
280,19071203,1907,12,3,6.5,4.1,9.1
280,19071204,1907,12,4,3.4,0.6,5.7
280,19071205,1907,12,5,5.1,1.8,7.8
280,19071206,1907,12,6,2.7,0.1,6.8
280,19071207,1907,12,7,1.3,-1.3,4.1
280,19071208,1907,12,8,6.8,3.9,10.7
280,19071209,1907,12,9,7.2,4.7,9.4
280,19071210,1907,12,10,6.8,5.8,8.7
280,19071211,1907,12,11,5.9,4.2,6.8
280,19071212,1907,12,12,4.2,1.3,6.2
280,19071213,1907,12,13,4.6,2.9,5.8
280,19071214,1907,12,14,2.4,0.5,4.5
280,19071215,1907,12,15,3.5,2.7,4.1
280,19071216,1907,12,16,1.3,-0.2,2.7
280,19071217,1907,12,17,0,-1.1,2.1
280,19071218,1907,12,18,0.8,-2.8,4.6
280,19071219,1907,12,19,7.4,4.6,9.6
280,19071220,1907,12,20,8.4,6.9,9.6
280,19071221,1907,12,21,8.2,6.9,9.1
280,19071222,1907,12,22,7.4,6.6,8.6
280,19071223,1907,12,23,6.4,5.6,7.1
280,19071224,1907,12,24,3.8,2,7.7
280,19071225,1907,12,25,1,-0.3,3.9
280,19071226,1907,12,26,0.2,-1.6,1.1
280,19071227,1907,12,27,-3.5,-6.2,-1.2
280,19071228,1907,12,28,-4.6,-7.8,-2.5
280,19071229,1907,12,29,-2.1,-4.2,-0.6
280,19071230,1907,12,30,-3.6,-5.6,-1.2
280,19071231,1907,12,31,-4.4,-6,-1.5
280,19080101,1908,1,1,-4.1,-6.2,-1.8
280,19080102,1908,1,2,-6.7,-9.9,-3
280,19080103,1908,1,3,-9.7,-12,-5.3
280,19080104,1908,1,4,-2.2,-11.3,3.5
280,19080105,1908,1,5,-1.1,-5.5,1.2
280,19080106,1908,1,6,-1.2,-6.1,6.5
280,19080107,1908,1,7,4.9,3.4,7.4
280,19080108,1908,1,8,4,1.7,5.8
280,19080109,1908,1,9,-1.1,-3.3,1.7
280,19080110,1908,1,10,-4,-5.6,-1.5
280,19080111,1908,1,11,-1.5,-4,0.9
280,19080112,1908,1,12,-3.3,-6.3,-0.3
280,19080113,1908,1,13,-3.4,-6.8,2.3
280,19080114,1908,1,14,-3.5,-8.7,1.5
280,19080115,1908,1,15,-0.2,-3.6,3.7
280,19080116,1908,1,16,2.7,-0.6,4.8
280,19080117,1908,1,17,5.1,4.1,6.7
280,19080118,1908,1,18,2.8,-0.8,7.1
280,19080119,1908,1,19,0.9,-0.7,2.2
280,19080120,1908,1,20,1,-1.3,4.7
280,19080121,1908,1,21,-1.8,-3.1,0.4
280,19080122,1908,1,22,-4.4,-5.4,-2.7
280,19080123,1908,1,23,-4.8,-6,-3
280,19080124,1908,1,24,-2.8,-3.8,-1.7
280,19080125,1908,1,25,-3.3,-5,0.3
280,19080126,1908,1,26,3.6,0.3,7
280,19080127,1908,1,27,5.7,2,8.8
280,19080128,1908,1,28,3.6,0.5,5.5
280,19080129,1908,1,29,1.9,0.5,5.4
280,19080130,1908,1,30,1.7,0.9,4.3
280,19080131,1908,1,31,2.5,0.2,5.9
280,19080201,1908,2,1,1.8,0.2,3.6
280,19080202,1908,2,2,0,-2.5,2.5
280,19080203,1908,2,3,-1.2,-3.8,0.8
280,19080204,1908,2,4,2.6,0.4,4.3
280,19080205,1908,2,5,1.8,-0.5,5.9
280,19080206,1908,2,6,4.4,1.4,8.5
280,19080207,1908,2,7,4.4,3.1,6.8
280,19080208,1908,2,8,4.6,3,7.2
280,19080209,1908,2,9,3,1.6,5.1
280,19080210,1908,2,10,3,1.3,6.2
280,19080211,1908,2,11,4.1,2.3,6.1
280,19080212,1908,2,12,5.6,4.1,7.7
280,19080213,1908,2,13,5.1,4,7
280,19080214,1908,2,14,2.7,-1,5.8
280,19080215,1908,2,15,4.5,2.3,6.5
280,19080216,1908,2,16,3.3,1.1,6
280,19080217,1908,2,17,2.5,-0.8,4.8
280,19080218,1908,2,18,4.8,3,6.6
280,19080219,1908,2,19,3.3,1.7,5.8
280,19080220,1908,2,20,4.1,0.3,7.8
280,19080221,1908,2,21,6.5,5.2,7.9
280,19080222,1908,2,22,5.2,2.5,7.8
280,19080223,1908,2,23,4.8,2.5,7.5
280,19080224,1908,2,24,2.9,1,5.9
280,19080225,1908,2,25,3.2,1.4,6.7
280,19080226,1908,2,26,2.9,-1,6.9
280,19080227,1908,2,27,4.1,2.2,6.1
280,19080228,1908,2,28,1.6,-0.3,4.8
280,19080229,1908,2,29,0.3,-2.2,4.1
280,19080301,1908,3,1,1.6,0,4.3
280,19080302,1908,3,2,0.7,-0.2,1.8
280,19080303,1908,3,3,2.2,-1.2,7.9
280,19080304,1908,3,4,1.1,-1.3,5.8
280,19080305,1908,3,5,1.5,-1,4.8
280,19080306,1908,3,6,2.7,-1.3,6.8
280,19080307,1908,3,7,4.2,3.2,6.8
280,19080308,1908,3,8,4.1,0.2,7.5
280,19080309,1908,3,9,6.8,3.1,9.3
280,19080310,1908,3,10,3.9,2.5,5.4
280,19080311,1908,3,11,3.6,1.7,4.8
280,19080312,1908,3,12,0.5,-0.2,1.7
280,19080313,1908,3,13,-0.6,-1.6,0.4
280,19080314,1908,3,14,-0.4,-1.3,0.9
280,19080315,1908,3,15,0,-1,1.4
280,19080316,1908,3,16,1.2,-0.5,3.8
280,19080317,1908,3,17,1.8,-1.1,5.9
280,19080318,1908,3,18,1,-1.1,3.4
280,19080319,1908,3,19,1.8,0.2,3.4
280,19080320,1908,3,20,3.7,2.2,6.4
280,19080321,1908,3,21,4.4,-0.3,10.2
280,19080322,1908,3,22,6.3,1.9,11.5
280,19080323,1908,3,23,8.1,3.2,15.6
280,19080324,1908,3,24,3.8,-0.1,9.9
280,19080325,1908,3,25,2.9,-1.4,8.6
280,19080326,1908,3,26,4,-1.4,10.5
280,19080327,1908,3,27,5.7,-0.6,12.9
280,19080328,1908,3,28,6.3,0.7,13.4
280,19080329,1908,3,29,7.2,3.9,13
280,19080330,1908,3,30,6,2.8,11.1
280,19080331,1908,3,31,5.7,3.3,7.8
280,19080401,1908,4,1,4.3,1.4,8.7
280,19080402,1908,4,2,6.1,-0.4,10.8
280,19080403,1908,4,3,8.2,5.2,11.4
280,19080404,1908,4,4,5.9,3.8,8.6
280,19080405,1908,4,5,5.2,2.5,7.8
280,19080406,1908,4,6,5,2.5,6.7
280,19080407,1908,4,7,6.9,3.6,11.1
280,19080408,1908,4,8,6.1,1.8,12.3
280,19080409,1908,4,9,5.8,0.2,10.7
280,19080410,1908,4,10,5.9,4.4,8.1
280,19080411,1908,4,11,7.3,4.7,10.5
280,19080412,1908,4,12,5.5,2.2,8.8
280,19080413,1908,4,13,4.6,1.3,7.2
280,19080414,1908,4,14,4.4,3,6
280,19080415,1908,4,15,9.4,2.9,16.6
280,19080416,1908,4,16,6.9,3,11.6
280,19080417,1908,4,17,6.5,2,11.6
280,19080418,1908,4,18,4.7,3.3,6.1
280,19080419,1908,4,19,3.1,-0.6,6.7
280,19080420,1908,4,20,1.6,-2.7,6.6
280,19080421,1908,4,21,4.1,-2.1,8.8
280,19080422,1908,4,22,4.4,-1.9,8.3
280,19080423,1908,4,23,4.9,2.5,9.1
280,19080424,1908,4,24,5.9,1.2,12.4
280,19080425,1908,4,25,5.4,-1,11.4
280,19080426,1908,4,26,5.3,2.6,10
280,19080427,1908,4,27,4.8,1.5,9.5
280,19080428,1908,4,28,6.2,0,11.3
280,19080429,1908,4,29,7.7,4.4,12.1
280,19080430,1908,4,30,8.8,3.2,14.7
280,19080501,1908,5,1,9.5,8,12.7
280,19080502,1908,5,2,11,8.3,15.7
280,19080503,1908,5,3,8.2,5.1,11.4
280,19080504,1908,5,4,11.2,4.7,17.6
280,19080505,1908,5,5,12.6,10.1,15.7
280,19080506,1908,5,6,13,10.9,16.4
280,19080507,1908,5,7,10,4.2,12.9
280,19080508,1908,5,8,10.1,4.2,13.7
280,19080509,1908,5,9,13,10.1,15.5
280,19080510,1908,5,10,12.2,7.4,16.9
280,19080511,1908,5,11,12.9,7.6,18.8
280,19080512,1908,5,12,12.4,9.1,18.6
280,19080513,1908,5,13,9.1,5.8,12.4
280,19080514,1908,5,14,11.3,4.7,16.8
280,19080515,1908,5,15,13,8.8,17
280,19080516,1908,5,16,10.3,7.1,14.8
280,19080517,1908,5,17,13,8.2,16.8
280,19080518,1908,5,18,14.5,10.6,18.5
280,19080519,1908,5,19,16.1,12,22.2
280,19080520,1908,5,20,12.3,7.8,16.2
280,19080521,1908,5,21,15.4,6.3,23
280,19080522,1908,5,22,11.8,8.2,15.7
280,19080523,1908,5,23,11.3,7.1,16.9
280,19080524,1908,5,24,10.6,9.1,13.4
280,19080525,1908,5,25,11.4,7,15.8
280,19080526,1908,5,26,12.6,8.9,17.6
280,19080527,1908,5,27,13.2,8.1,18.3
280,19080528,1908,5,28,13.4,10.5,17.5
280,19080529,1908,5,29,16.4,11,21.9
280,19080530,1908,5,30,16.1,11.2,23.9
280,19080531,1908,5,31,19.7,12.4,26.7
280,19080601,1908,6,1,18.7,13.3,25.1
280,19080602,1908,6,2,19,12.9,25.3
280,19080603,1908,6,3,22.1,16.8,28.8
280,19080604,1908,6,4,21.7,17.2,29.5
280,19080605,1908,6,5,13.2,9.5,18.1
280,19080606,1908,6,6,9.6,7.7,12.8
280,19080607,1908,6,7,9.5,6.5,12.7
280,19080608,1908,6,8,10.6,7.1,16.2
280,19080609,1908,6,9,11.4,5.9,16.8
280,19080610,1908,6,10,12.8,6.9,17.7
280,19080611,1908,6,11,16.7,8.9,23.9
280,19080612,1908,6,12,15.2,13.8,17.9
280,19080613,1908,6,13,15.8,12.4,19.7
280,19080614,1908,6,14,13.9,8.4,17.7
280,19080615,1908,6,15,14.4,6.3,20.9
280,19080616,1908,6,16,18.3,11.3,24.8
280,19080617,1908,6,17,18.5,13.1,25
280,19080618,1908,6,18,15.1,11.4,19.8
280,19080619,1908,6,19,13.1,11.3,15.8
280,19080620,1908,6,20,14.1,9.9,18.3
280,19080621,1908,6,21,14,10.9,17.4
280,19080622,1908,6,22,16.7,10.7,23.2
280,19080623,1908,6,23,17.4,10.9,23.7
280,19080624,1908,6,24,17.1,12.3,21.2
280,19080625,1908,6,25,14.3,10.9,18.2
280,19080626,1908,6,26,14,10.3,17.1
280,19080627,1908,6,27,14.9,12.6,18.9
280,19080628,1908,6,28,14.7,12.6,20
280,19080629,1908,6,29,15.3,11,19
280,19080630,1908,6,30,17.5,13,23.2
280,19080701,1908,7,1,16.4,10.3,21
280,19080702,1908,7,2,16.7,12.3,22.9
280,19080703,1908,7,3,14.1,11.1,16
280,19080704,1908,7,4,13.8,12,16.6
280,19080705,1908,7,5,14,11.8,17.8
280,19080706,1908,7,6,13.3,10.9,17
280,19080707,1908,7,7,14,7.4,18.9
280,19080708,1908,7,8,14.9,10.8,18.9
280,19080709,1908,7,9,14.8,13.5,17.9
280,19080710,1908,7,10,15.7,11.3,17.9
280,19080711,1908,7,11,17.9,14.9,21.9
280,19080712,1908,7,12,19.5,15.3,25
280,19080713,1908,7,13,18.3,13.8,23
280,19080714,1908,7,14,14.4,11.5,17.2
280,19080715,1908,7,15,14,9.7,19.1
280,19080716,1908,7,16,14.3,11,18
280,19080717,1908,7,17,15.8,13.3,18.3
280,19080718,1908,7,18,15.7,11.6,21.2
280,19080719,1908,7,19,16.4,13.7,18
280,19080720,1908,7,20,15.8,13.7,18.7
280,19080721,1908,7,21,14,12.9,15.6
280,19080722,1908,7,22,14.9,11.9,19.4
280,19080723,1908,7,23,17.5,10.4,25.9
280,19080724,1908,7,24,20.1,13.2,26.8
280,19080725,1908,7,25,21.1,13.9,27.7
280,19080726,1908,7,26,21,16.1,28.7
280,19080727,1908,7,27,17.9,15.5,21.9
280,19080728,1908,7,28,17.4,13.5,20.7
280,19080729,1908,7,29,17.5,13.5,21.1
280,19080730,1908,7,30,17.2,11.1,23.5
280,19080731,1908,7,31,15.4,11,20
280,19080801,1908,8,1,13.5,10,17.2
280,19080802,1908,8,2,14.1,9.9,18.7
280,19080803,1908,8,3,15.4,9.9,19.9
280,19080804,1908,8,4,17.4,13.4,22.4
280,19080805,1908,8,5,16.6,14.2,20.3
280,19080806,1908,8,6,18.3,14.6,22.9
280,19080807,1908,8,7,17.3,14.6,21.3
280,19080808,1908,8,8,15.1,12.1,18.8
280,19080809,1908,8,9,15.7,10.1,22.4
280,19080810,1908,8,10,18.2,12.6,25
280,19080811,1908,8,11,13.7,8.5,18.5
280,19080812,1908,8,12,10.6,7.9,14.8
280,19080813,1908,8,13,11.1,7.6,15.6
280,19080814,1908,8,14,12.9,8.6,17.1
280,19080815,1908,8,15,13.9,9.7,18.8
280,19080816,1908,8,16,14.8,8.9,20
280,19080817,1908,8,17,15,12.2,17.9
280,19080818,1908,8,18,14.6,8.3,21
280,19080819,1908,8,19,14.6,9.6,21.1
280,19080820,1908,8,20,15.3,8.1,22
280,19080821,1908,8,21,17.2,13.5,23.6
280,19080822,1908,8,22,17,13.2,24.9
280,19080823,1908,8,23,13.2,9,17.6
280,19080824,1908,8,24,12.6,6.6,17.1
280,19080825,1908,8,25,15.3,12.7,18.6
280,19080826,1908,8,26,15.4,13.3,17.5
280,19080827,1908,8,27,15.3,12.7,18.8
280,19080828,1908,8,28,13.9,11.3,18.5
280,19080829,1908,8,29,14.4,11.4,18.5
280,19080830,1908,8,30,13.4,8.8,18
280,19080831,1908,8,31,12.8,8.8,17.7
280,19080901,1908,9,1,12.8,10.2,17.2
280,19080902,1908,9,2,12.1,8.2,16
280,19080903,1908,9,3,11.6,6.7,17.4
280,19080904,1908,9,4,11.9,9.8,15.6
280,19080905,1908,9,5,10.9,7.2,16
280,19080906,1908,9,6,13.5,10.2,16.9
280,19080907,1908,9,7,14.3,10,17.4
280,19080908,1908,9,8,17,9.2,25.2
280,19080909,1908,9,9,15,12.9,18
280,19080910,1908,9,10,11.6,7.3,15.5
280,19080911,1908,9,11,10.5,7.3,15.3
280,19080912,1908,9,12,10.3,6.8,15.6
280,19080913,1908,9,13,10,6.8,14.8
280,19080914,1908,9,14,11.6,8.7,13.6
280,19080915,1908,9,15,13.9,8,20.5
280,19080916,1908,9,16,13.1,10.7,17.9
280,19080917,1908,9,17,14,10.8,16.9
280,19080918,1908,9,18,15.7,9.8,22
280,19080919,1908,9,19,15.5,11,21.3
280,19080920,1908,9,20,14.4,9.3,21.7
280,19080921,1908,9,21,13,6.6,21.3
280,19080922,1908,9,22,12.9,7,21.1
280,19080923,1908,9,23,13.3,6.7,21.6
280,19080924,1908,9,24,13,8,19.1
280,19080925,1908,9,25,12.8,9.8,15.2
280,19080926,1908,9,26,13,9.2,16.8
280,19080927,1908,9,27,11.1,8.5,15.7
280,19080928,1908,9,28,12.5,6.3,18.9
280,19080929,1908,9,29,15.8,12.8,19.6
280,19080930,1908,9,30,16.8,12,23.9
280,19081001,1908,10,1,17.6,12,25.3
280,19081002,1908,10,2,17.3,11.2,26.8
280,19081003,1908,10,3,17.3,10,27.6
280,19081004,1908,10,4,16.2,11.2,25.1
280,19081005,1908,10,5,12.2,7.5,15.6
280,19081006,1908,10,6,10.3,4.4,17.8
280,19081007,1908,10,7,10.5,4.2,18.2
280,19081008,1908,10,8,11.2,5.2,20.4
280,19081009,1908,10,9,14.6,7.9,23.8
280,19081010,1908,10,10,14,7.6,22
280,19081011,1908,10,11,12.1,8.1,17.1
280,19081012,1908,10,12,11.4,6,18.9
280,19081013,1908,10,13,10.5,7.5,16.5
280,19081014,1908,10,14,12.4,9.6,15.5
280,19081015,1908,10,15,11.3,9.6,13.8
280,19081016,1908,10,16,9.7,8.9,10.5
280,19081017,1908,10,17,8.5,7.9,9.5
280,19081018,1908,10,18,7.1,5.5,10.1
280,19081019,1908,10,19,4.3,0.1,8
280,19081020,1908,10,20,0.5,-3.1,5.6
280,19081021,1908,10,21,0.7,-4.6,4.9
280,19081022,1908,10,22,5.8,2.4,8.6
280,19081023,1908,10,23,4.4,0.4,7.8
280,19081024,1908,10,24,-0.4,-3.2,3.5
280,19081025,1908,10,25,5.5,-0.8,8.9
280,19081026,1908,10,26,8,5.1,11.8
280,19081027,1908,10,27,7.8,5.5,11
280,19081028,1908,10,28,9.7,4,15.4
280,19081029,1908,10,29,11.6,6.3,19.2
280,19081030,1908,10,30,11.3,6.1,18.6
280,19081031,1908,10,31,8.1,3.7,14.9
280,19081101,1908,11,1,6.7,3.4,11.7
280,19081102,1908,11,2,4.6,1.2,10.8
280,19081103,1908,11,3,3.5,0.9,5.8
280,19081104,1908,11,4,5.9,2.1,10.1
280,19081105,1908,11,5,2.5,0.5,5.3
280,19081106,1908,11,6,1.4,-1.6,4.4
280,19081107,1908,11,7,-1.1,-4.2,4.1
280,19081108,1908,11,8,-0.6,-6,7.3
280,19081109,1908,11,9,-0.6,-4.4,4.8
280,19081110,1908,11,10,-1.5,-6.2,5.4
280,19081111,1908,11,11,0.2,-5.4,6.5
280,19081112,1908,11,12,5.2,3.2,8.4
280,19081113,1908,11,13,5.4,2,7.6
280,19081114,1908,11,14,3,1,6.3
280,19081115,1908,11,15,-0.6,-3.8,2.4
280,19081116,1908,11,16,-1,-5.1,4.8
280,19081117,1908,11,17,5.8,1.5,10.1
280,19081118,1908,11,18,6.4,1.9,9.6
280,19081119,1908,11,19,5.7,3,7.6
280,19081120,1908,11,20,3.7,0.1,8.1
280,19081121,1908,11,21,3.7,0.3,5.7
280,19081122,1908,11,22,6.3,1.4,10.5
280,19081123,1908,11,23,6.1,5,7.7
280,19081124,1908,11,24,5.8,3,9
280,19081125,1908,11,25,6.9,4.2,9.7
280,19081126,1908,11,26,6.4,3.1,9.6
280,19081127,1908,11,27,5,1.7,9.4
280,19081128,1908,11,28,4.8,2.8,8.6
280,19081129,1908,11,29,5.3,2.3,7.7
280,19081130,1908,11,30,6,4.1,7.4
280,19081201,1908,12,1,2.6,0.1,5.6
280,19081202,1908,12,2,6.2,5,7.3
280,19081203,1908,12,3,7,5.9,7.8
280,19081204,1908,12,4,3.7,0.2,6.4
280,19081205,1908,12,5,1.6,0.2,2.9
280,19081206,1908,12,6,3.5,2.4,4.9
280,19081207,1908,12,7,3.6,2.4,4.8
280,19081208,1908,12,8,4.9,1.6,7.8
280,19081209,1908,12,9,5.6,3,7.8
280,19081210,1908,12,10,4.9,3.9,6.3
280,19081211,1908,12,11,4.8,3.2,5.9
280,19081212,1908,12,12,4.1,0.8,4.9
280,19081213,1908,12,13,3.8,0.4,8
280,19081214,1908,12,14,8.2,6.4,9.7
280,19081215,1908,12,15,7.3,3.5,9.3
280,19081216,1908,12,16,4.5,1.9,6.7
280,19081217,1908,12,17,5.2,2.8,7.1
280,19081218,1908,12,18,6.2,3.6,7.4
280,19081219,1908,12,19,4.7,2.6,6.8
280,19081220,1908,12,20,0.4,-1.3,4.6
280,19081221,1908,12,21,-1.6,-2.6,0
280,19081222,1908,12,22,0.2,-2,1.5
280,19081223,1908,12,23,1.4,0.3,2.5
280,19081224,1908,12,24,-0.8,-2,0.3
280,19081225,1908,12,25,-3.1,-4.1,-2
280,19081226,1908,12,26,-3.2,-5.9,0.8
280,19081227,1908,12,27,-7.5,-9.6,-5.3
280,19081228,1908,12,28,-9,-10.8,-7.1
280,19081229,1908,12,29,-11.3,-14,-8.9
280,19081230,1908,12,30,-11.1,-14.1,-7.9
280,19081231,1908,12,31,-8,-10,-4.3
280,19090101,1909,1,1,-3.2,-8.5,-0.8
280,19090102,1909,1,2,1.6,-0.8,3.4
280,19090103,1909,1,3,2.4,1.8,3.8
280,19090104,1909,1,4,3.1,2.1,4.4
280,19090105,1909,1,5,3.5,2,5.6
280,19090106,1909,1,6,0.8,-0.8,2.4
280,19090107,1909,1,7,3.3,1.9,5.7
280,19090108,1909,1,8,1.4,0,3.4
280,19090109,1909,1,9,-0.5,-3.6,2.3
280,19090110,1909,1,10,0.2,-2.4,1.7
280,19090111,1909,1,11,3.5,1.7,5.2
280,19090112,1909,1,12,3,1,5.2
280,19090113,1909,1,13,0.5,-1.3,1.9
280,19090114,1909,1,14,3.6,1.8,5.6
280,19090115,1909,1,15,4.2,-0.1,7.7
280,19090116,1909,1,16,2.1,-0.1,4
280,19090117,1909,1,17,3.3,0.6,5.7
280,19090118,1909,1,18,4.5,1.8,7.8
280,19090119,1909,1,19,2,-0.7,6.6
280,19090120,1909,1,20,2.9,-0.5,6.1
280,19090121,1909,1,21,0.2,-1.3,1.3
280,19090122,1909,1,22,-1.8,-2.9,-0.6
280,19090123,1909,1,23,-3.4,-5.4,-0.7
280,19090124,1909,1,24,-3.3,-5.8,1.3
280,19090125,1909,1,25,-3.6,-7.3,1.7
280,19090126,1909,1,26,-2.9,-6.4,1.8
280,19090127,1909,1,27,-4.4,-8.2,-2.2
280,19090128,1909,1,28,-5.1,-7.5,-1.3
280,19090129,1909,1,29,-1.4,-6.9,4.7
280,19090130,1909,1,30,0.6,-1.1,2.7
280,19090131,1909,1,31,-0.5,-2,0.9
280,19090201,1909,2,1,-1.1,-5.6,1.9
280,19090202,1909,2,2,0.8,-5.6,2.7
280,19090203,1909,2,3,6.3,2.7,8.7
280,19090204,1909,2,4,6.1,4,8.2
280,19090205,1909,2,5,4.1,0.6,6.9
280,19090206,1909,2,6,2.5,-0.2,6.1
280,19090207,1909,2,7,-0.5,-2.8,2.4
280,19090208,1909,2,8,-1.5,-5.2,3.4
280,19090209,1909,2,9,-1.8,-4.5,1.6
280,19090210,1909,2,10,0.7,-2.8,2.7
280,19090211,1909,2,11,-3.4,-8,0.3
280,19090212,1909,2,12,-6,-9.9,-2.3
280,19090213,1909,2,13,-3.5,-9.8,1
280,19090214,1909,2,14,1.4,-0.2,2.7
280,19090215,1909,2,15,2.8,0.6,5.6
280,19090216,1909,2,16,1,-0.6,3.7
280,19090217,1909,2,17,0.7,-2,3.7
280,19090218,1909,2,18,1.8,-0.8,6.6
280,19090219,1909,2,19,1.8,-2,7.7
280,19090220,1909,2,20,2.2,-2.2,9.6
280,19090221,1909,2,21,1.2,-3.2,6.9
280,19090222,1909,2,22,1.7,-2.2,7.7
280,19090223,1909,2,23,0.8,-1.8,4.9
280,19090224,1909,2,24,-1.7,-4.1,-0.2
280,19090225,1909,2,25,-2.4,-3.8,-0.8
280,19090226,1909,2,26,-3.5,-4.6,-2.1
280,19090227,1909,2,27,-2.7,-4.2,-0.8
280,19090228,1909,2,28,-3.4,-6.1,-1.7
280,19090301,1909,3,1,-1.4,-2.9,0.3
280,19090302,1909,3,2,-2.3,-3.1,-1.2
280,19090303,1909,3,3,-2.3,-4.6,1.7
280,19090304,1909,3,4,-3.7,-6.8,-1.2
280,19090305,1909,3,5,-2.1,-7.5,3.3
280,19090306,1909,3,6,-0.9,-5.5,4.7
280,19090307,1909,3,7,1,-1.9,5.5
280,19090308,1909,3,8,-0.3,-2.5,2
280,19090309,1909,3,9,0.1,-3.2,3.9
280,19090310,1909,3,10,0.5,-0.6,2.1
280,19090311,1909,3,11,-0.7,-1.8,0.4
280,19090312,1909,3,12,-1.1,-2.2,0.4
280,19090313,1909,3,13,-0.6,-2.9,1.8
280,19090314,1909,3,14,-1.1,-4.2,0.8
280,19090315,1909,3,15,0,-5.1,4.8
280,19090316,1909,3,16,-1,-2.7,1
280,19090317,1909,3,17,-1.4,-6.2,2.7
280,19090318,1909,3,18,1.6,-4.2,8.5
280,19090319,1909,3,19,5.3,1.2,11.7
280,19090320,1909,3,20,8.3,3.6,14.1
280,19090321,1909,3,21,5.8,3.2,7.8
280,19090322,1909,3,22,5.2,4.1,7
280,19090323,1909,3,23,3.3,1.1,6.7
280,19090324,1909,3,24,4.1,1.1,7.1
280,19090325,1909,3,25,7.1,3,9.8
280,19090326,1909,3,26,3.8,2.8,5.4
280,19090327,1909,3,27,3.3,-0.6,6.7
280,19090328,1909,3,28,5.6,-0.6,11.6
280,19090329,1909,3,29,9.2,5.6,14.5
280,19090330,1909,3,30,10.4,7.1,15
280,19090331,1909,3,31,8,6,11.9
280,19090401,1909,4,1,4.3,-0.8,9.3
280,19090402,1909,4,2,2.4,-0.8,6.4
